date,Volume,VWAP,Open,Close,High,Low,Trades,MA_Short,MA_Long
2025-02-04,69412094.0,116.4252,115.45,119.5,119.85,114.79,756567,119.75249999999998,126.3317
2025-02-05,110609343.0,109.1885,107.61,112.01,112.09,106.5,1059265,118.87550000000002,125.8199
2025-02-06,50426590.0,110.1779,110.93,110.16,112.56,109.02,481866,118.01699999999998,125.2733
2025-02-07,46082499.0,107.9084,109.13,107.56,109.92,106.79,476531,117.303,124.6575
2025-02-10,34905359.0,110.2547,108.44,110.48,111.4,108.15,367513,117.025,124.04449999999999
2025-02-11,35033759.0,111.4146,108.98,111.1,113.07,108.94,311400,116.71399999999998,123.5121
2025-02-12,25319729.0,110.6601,109.52,111.72,111.8356,109.0649,272668,116.49549999999999,123.02169999999998
2025-02-13,40911804.0,112.4071,112.0,111.81,114.6,110.4,415424,116.088,122.51440000000001
2025-02-14,32477159.0,113.1674,112.65,113.1,114.63,111.7,325369,115.821,121.93520000000001
2025-02-18,31720307.0,114.1377,114.05,114.28,115.55,113.45,352042,115.46200000000002,121.3812
2025-02-19,28807709.0,114.7797,114.245,114.69,116.11,113.14,290828,115.08250000000001,120.79519999999998
2025-02-20,27219565.0,114.2168,115.01,114.17,116.55,113.105,294033,114.60350000000001,120.25139999999999
2025-02-21,41353683.0,112.2542,114.845,110.84,115.76,110.43,403218,113.9935,119.6964
2025-02-24,29072208.0,109.136,111.49,108.11,111.6,107.98,338033,113.25699999999999,119.24119999999999
2025-02-25,39169161.0,105.4423,107.885,103.96,108.64,103.62,474390,112.70450000000001,118.76559999999999
2025-02-26,29178213.0,104.8109,104.945,104.74,105.7999,103.99,326298,112.23299999999999,118.2574
2025-02-27,47263727.0,101.7578,105.08,99.51,105.76,99.5,479056,111.34100000000001,117.6356
2025-02-28,45194576.0,99.9487,99.56,99.86,101.8,98.69,435277,110.391,117.09460000000001
2025-03-03,38957988.0,99.5773,101.515,98.23,102.34,97.09,437596,109.50500000000002,116.52539999999999
2025-03-04,54156941.0,99.2778,96.0,100.75,103.18,95.89,552610,108.82900000000002,116.04
2025-03-05,27855488.0,100.6371,100.36,101.67,101.84,98.87,297610,107.9375,115.6452
2025-03-06,28984978.0,99.31,99.05,98.85,101.08,98.27,333068,107.27950000000001,115.2446
2025-03-07,33254367.0,98.9254,98.88,100.31,100.65,96.39,381051,106.787,114.8666
